booking_id,booking_date,travel_date,customer_id,cust_segment,tour_type,channel,payment_method,destination,pax,base_price_vnd,discount_rate,booking_status,revenue_vnd,satisfaction,is_returning,,
B04041,5/24/2025,8/9/2025,C1411,Young Professional,Adventure,Mobile App,Bank Transfer,Phú Quốc,2,5678000,13%,Completed,9850000,5,FALSE,,
B04042,5/24/2025,6/10/2025,C1412,Young Professional,Family,Mobile App,Card,Đà Lạt,1,3202000,5%,Completed,3051000,3.9,FALSE,,
B04043,5/25/2025,7/13/2025,C0507,Young Professional,Beach,Website,Card,Đà Lạt,1,3336000,4%,Completed,3203000,4.5,TRUE,,
B04044,5/25/2025,8/8/2025,C0422,Family,Beach,Website,Card,Hội An,3,4507000,5%,Completed,12894000,4.4,TRUE,,
B04045,5/25/2025,7/18/2025,C1261,Family,Cultural,Website,Bank Transfer,Nha Trang,2,3343000,9%,Completed,6075000,3,TRUE,,
B04046,5/25/2025,7/1/2025,C0126,Young Professional,Family,Website,Bank Transfer,,2,3205000,10%,Completed,5773000,4.8,TRUE,,
B04047,5/26/2025,6/4/2025,C0778,Family,Family,Website,Cash,Huế,1,3268000,17%,Completed,2699000,4,TRUE,,
B04048,5/26/2025,7/17/2025,C1404,Student,City Break,Agent,Bank Transfer,Đà Nẵng,1,2898000,15%,Completed,2450000,4.1,TRUE,,
B04049,5/26/2025,7/24/2025,C0606,Corporate,Foodie,Website,Card,Đà Nẵng,3,2856000,10%,Completed,7721000,4.2,TRUE,,
B04050,5/26/2025,7/9/2025,C1413,Family,Adventure,Website,Cash,Hà Nội,3,4637000,12%,Completed,12291000,3.6,FALSE,,
B04051,5/27/2025,7/13/2025,C0094,Family,Family,Mobile App,Card,Đà Lạt,2,3380000,8%,Completed,6226000,4.5,TRUE,,
B04052,5/27/2025,8/14/2025,C0763,Young Professional,Cultural,Mobile App,Bank Transfer,Phú Quốc,4,2602000,9%,Cancelled,0,,TRUE,,
B04053,5/27/2025,6/29/2025,C1414,Family,Family,Website,E-wallet,Phú Quốc,2,3450000,7%,Completed,6420000,4,FALSE,,
B04054,5/27/2025,8/23/2025,C1415,Corporate,Family,Mobile App,Card,Phú Quốc,2,4120000,10%,Completed,7452000,4,FALSE,,
B04055,5/29/2025,6/1/2025,C1067,Young Professional,Beach,Website,Cash,Hạ Long,2,4428000,11%,Completed,7839000,4.2,TRUE,,
B04056,5/29/2025,8/4/2025,C1416,Student,Foodie,Website,,Đà Nẵng,2,2626000,11%,Completed,4692000,4.5,FALSE,,
B04057,5/29/2025,7/4/2025,C0612,Young Professional,Beach,Mobile App,E-wallet,Phú Quốc,1,4436000,4%,Completed,4272000,4.3,TRUE,,
B04058,5/30/2025,7/27/2025,C0953,Young Professional,City Break,Website,Card,Đà Nẵng,3,2874000,16%,Cancelled,0,,TRUE,,
B04059,5/30/2025,8/12/2025,C1127,Corporate,City Break,Agent,Card,TP.HCM,3,2874000,4%,Completed,8294000,4.6,TRUE,,
B04060,5/30/2025,7/6/2025,C0308,Corporate,Foodie,Website,Card,,1,3496000,12%,Completed,3086000,4,TRUE,,
B04061,5/30/2025,6/26/2025,C0575,Young Professional,Adventure,Website,Card,Nha Trang,1,5301000,9%,Completed,4819000,4.4,TRUE,,
B04062,5/30/2025,5/30/2025,C1292,Young Professional,Beach,Mobile App,E-wallet,Phú Quốc,1,3970000,9%,Completed,3629000,4.5,TRUE,,
B04063,5/31/2025,6/28/2025,C0818,Student,Family,Mobile App,Cash,Đà Nẵng,2,3510000,10%,Completed,6286000,4.8,TRUE,,
B04064,5/31/2025,7/28/2025,C0687,Young Professional,Adventure,Website,Card,Hạ Long,1,5650000,2%,Completed,5562000,3.7,TRUE,,
B04065,5/31/2025,7/12/2025,C1417,Young Professional,Adventure,Website,Card,Hà Nội,1,4957000,11%,Completed,4433000,4,FALSE,,
B04066,5/31/2025,8/19/2025,C0741,Young Professional,Family,Website,Card,Hà Nội,1,3363000,6%,Completed,3160000,4.5,TRUE,,
B04067,6/1/2025,7/10/2025,C0483,Young Professional,Beach,Mobile App,Bank Transfer,Đà Lạt,1,3580000,14%,Completed,3074000,3.8,TRUE,,
B04068,6/1/2025,7/28/2025,C1418,Student,Family,Mobile App,Card,,1,3116000,10%,Cancelled,0,,FALSE,,
B04069,6/1/2025,7/9/2025,C1280,,Cultural,Mobile App,Cash,Đà Nẵng,1,3100000,16%,Completed,2618000,4.7,TRUE,,
B04070,6/1/2025,7/17/2025,C0267,Family,Cultural,Mobile App,Cash,Đà Lạt,2,2807000,11%,Completed,4986000,4.1,TRUE,,
B04071,6/1/2025,7/16/2025,C0570,Student,Adventure,Mobile App,E-wallet,TP.HCM,1,5603000,9%,Completed,5112000,4.8,TRUE,,
B04072,6/1/2025,7/7/2025,C1419,Family,Family,Website,Bank Transfer,Hạ Long,1,4128000,10%,Completed,3708000,4.2,FALSE,,
B04073,2/6/2025,8/3/2025,C0279,Family,Beach,Website,Card,Đà Lạt,2,3263000,9%,Completed,5925000,3.9,TRUE,,
B04074,6/2/2025,7/1/2025,C0584,Young Professional,Beach,Website,E-wallet,Đà Lạt,2,3530000,7%,Completed,6551000,3.7,TRUE,,
B04075,6/2/2025,9/23/2025,C1328,Student,Foodie,Agent,Card,Hạ Long,1,2452000,12%,Cancelled,2161000,4,TRUE,,
B04076,6/3/2025,7/19/2025,C0100,,Beach,Mobile App,Cash,Nha Trang,1,4686000,11%,Completed,4148000,4.2,TRUE,,
B04077,6/4/2025,7/25/2025,C0602,Young Professional,Family,Agent,Card,Nha Trang,3,3910000,11%,Completed,10482000,4,TRUE,,
B04078,6/5/2025,7/12/2025,C1420,Family,Cultural,Agent,Card,Hạ Long,4,2982000,14%,Completed,10204000,4.3,FALSE,,
B04079,6/5/2025,7/21/2025,C0542,Family,Beach,Agent,,Phú Quốc,5,4346000,8%,Completed,19919000,4.6,TRUE,,
B04080,6/5/2025,7/8/2025,C0598,Young Professional,Family,Agent,E-wallet,Hội An,1,2945000,9%,Completed,2693000,4.1,TRUE,,
B04081,6/5/2025,9/15/2025,C1262,Family,Family,Website,Cash,Đà Nẵng,1,3417000,16%,Completed,2880000,4,TRUE,,
B04082,6/6/2025,7/15/2025,C1421,Young Professional,Foodie,Website,Bank Transfer,Sa Pa,1,2642000,17%,Cancelled,0,,FALSE,,
B04083,6/6/2025,7/24/2025,C0772,Young Professional,Family,Agent,Card,Hội An,1,2658000,8%,Completed,2441000,4.3,TRUE,,
B04084,6/6/2025,6/25/2025,C1422,Family,Family,Mobile App,Bank Transfer,Hạ Long,5,3581000,5%,Cancelled,0,,FALSE,,
B04085,6/6/2025,7/26/2025,C1130,,Adventure,Mobile App,Card,,2,4843000,16%,Completed,8131000,4.6,TRUE,,
B04086,6/7/2025,7/14/2025,C1295,Young Professional,Cultural,Mobile App,Card,Đà Lạt,2,2677000,13%,Completed,4670000,4.6,TRUE,,
B04087,6/7/2025,8/10/2025,C1423,Corporate,Beach,Website,Bank Transfer,Hội An,2,4177000,5%,Completed,7970000,4,FALSE,,
B04088,6/8/2025,7/1/2025,C1424,Family,Beach,Website,,Nha Trang,4,4879000,5%,Completed,18448000,3.9,FALSE,,
B04089,6/8/2025,6/19/2025,C0598,Corporate,Family,Website,Card,Hội An,1,2787000,7%,Completed,2592000,4.6,TRUE,,
B04090,6/8/2025,8/14/2025,C1317,Family,Family,Website,Card,Hà Nội,2,3257000,12%,Completed,5719000,4.9,TRUE,,
B04091,6/9/2025,8/1/2025,C0789,Corporate,Cultural,Website,Card,Huế,1,2454000,11%,Completed,2172000,3.3,TRUE,,
B04092,6/9/2025,8/29/2025,C0618,Corporate,Beach,Mobile App,Card,Hội An,2,4728000,4%,Cancelled,0,,TRUE,,
B04093,6/10/2025,7/14/2025,C0589,Family,Family,Mobile App,Cash,Sa Pa,1,3603000,3%,Completed,3502000,4.4,TRUE,,
B04094,6/10/2025,7/22/2025,C1214,Student,Beach,Mobile App,Card,Phú Quốc,1,4039000,6%,Completed,3807000,3.7,TRUE,,
B04095,6/10/2025,6/25/2025,C0277,Young Professional,City Break,Mobile App,Bank Transfer,TP.HCM,1,2589000,11%,Completed,2309000,3.7,TRUE,,
B04096,6/11/2025,8/11/2025,C1425,Family,Family,Agent,Cash,Hội An,2,2803000,13%,Completed,4878000,3.9,FALSE,,
B04097,6/11/2025,6/30/2025,C0952,Student,City Break,Website,,TP.HCM,2,2768000,3%,Completed,5387000,4.5,TRUE,,
B04098,6/11/2025,7/15/2025,C0297,Young Professional,Cultural,Mobile App,Card,TP.HCM,1,2400000,1%,Completed,2365000,4.4,TRUE,,
B04099,6/12/2025,7/22/2025,C0951,Family,City Break,Website,E-wallet,Đà Nẵng,2,2902000,8%,Completed,5326000,4.5,TRUE,,
B04100,6/12/2025,8/8/2025,C1048,Family,Beach,Call Center,Card,Nha Trang,1,4973000,7%,Completed,4626000,4.5,TRUE,,
B04101,6/12/2025,8/6/2025,C0794,Student,City Break,,Card,,2,2062000,5%,Completed,3926000,3.9,TRUE,,
B04102,6/12/2025,9/8/2025,C1426,Young Professional,Foodie,Website,Card,Huế,2,2652000,15%,Completed,4486000,4.5,FALSE,,
B04103,6/13/2025,8/15/2025,C0246,Young Professional,Cultural,Website,Bank Transfer,Phú Quốc,2,2586000,15%,Completed,4403000,4.5,TRUE,,
B04104,6/13/2025,7/1/2025,C0260,Young Professional,City Break,Website,Cash,Hội An,2,1638000,11%,Completed,2921000,4.7,TRUE,,
B04105,6/14/2025,8/12/2025,C1427,Student,Family,Mobile App,E-wallet,Hội An,1,2721000,5%,Completed,2591000,4.5,FALSE,,
B04106,6/14/2025,8/19/2025,C1126,Family,Cultural,Agent,Bank Transfer,Đà Nẵng,2,2840000,11%,Completed,5056000,4.7,TRUE,,
B04107,6/14/2025,6/28/2025,C1428,Corporate,Beach,Website,Bank Transfer,Hà Nội,1,4752000,9%,Completed,4347000,3.5,FALSE,,
B04108,6/15/2025,6/15/2025,C1262,Young Professional,Cultural,Mobile App,Cash,Huế,2,2570000,13%,Completed,4477000,4.8,TRUE,,
B04109,6/15/2025,9/4/2025,C0607,Corporate,Family,Agent,Bank Transfer,TP.HCM,3,3360000,13%,Completed,8721000,5,TRUE,,
B04110,6/15/2025,9/20/2025,C1053,Family,Family,Website,Card,Phú Quốc,1,3227000,11%,Completed,2859000,3.6,TRUE,,
B04111,6/15/2025,8/23/2025,C1429,Family,Cultural,,Card,Hội An,2,3033000,12%,Completed,5344000,4.4,FALSE,,
B04112,6/15/2025,7/20/2025,C1430,Family,Foodie,Call Center,,Hà Nội,4,2458000,19%,Completed,7987000,3.6,FALSE,,
B04113,6/16/2025,7/29/2025,C0084,Family,Cultural,Agent,Bank Transfer,Phú Quốc,1,2513000,11%,Cancelled,0,,TRUE,,
B04114,6/16/2025,8/30/2025,C0323,,Beach,Website,Card,Huế,3,3503000,10%,Completed,9433000,3.8,TRUE,,
B04115,6/17/2025,10/13/2025,C0369,Family,Family,Agent,Card,Hạ Long,2,3644000,8%,Completed,6709000,4.4,TRUE,,
B04116,6/17/2025,8/22/2025,C1431,Corporate,Beach,Agent,Card,Hạ Long,1,4203000,7%,Cancelled,0,,FALSE,,
B04117,6/17/2025,9/10/2025,C0265,Young Professional,Beach,Website,Bank Transfer,,5,3138000,14%,Completed,13473000,4.1,TRUE,,
B04118,6/18/2025,7/12/2025,C0427,Young Professional,Cultural,Website,Card,TP.HCM,2,2305000,8%,Completed,4219000,4.4,TRUE,,
B04119,6/19/2025,8/9/2025,C1432,Student,Beach,Mobile App,Card,Nha Trang,3,4922000,3%,Completed,14354000,3.2,FALSE,,
B04120,6/19/2025,8/2/2025,C1433,Family,City Break,Agent,Card,Đà Lạt,2,2519000,12%,Completed,4446000,4.6,FALSE,,
B04121,6/20/2025,7/22/2025,C1434,Young Professional,City Break,Website,Cash,Hội An,2,1636000,12%,Completed,2876000,4.5,FALSE,,
B04122,6/21/2025,7/25/2025,C0793,Young Professional,City Break,Agent,Cash,Hà Nội,1,2931000,12%,Completed,2583000,4.2,TRUE,,
B04123,6/24/2025,8/29/2025,C0335,Young Professional,Cultural,Agent,Card,Đà Nẵng,1,3093000,16%,Completed,2612000,4,TRUE,,
B04124,6/24/2025,7/20/2025,C1069,Student,Adventure,Mobile App,,Đà Nẵng,2,6382000,12%,Completed,11201000,4.1,TRUE,,
B04125,6/24/2025,8/19/2025,C1435,Corporate,Adventure,Agent,Card,Nha Trang,1,5105000,9%,Cancelled,0,,FALSE,,
B04126,6/25/2025,8/24/2025,C0725,,Family,Website,E-wallet,Huế,3,3120000,8%,Completed,8636000,4.8,TRUE,,
B04127,6/25/2025,7/29/2025,C0414,Family,City Break,,Card,Nha Trang,3,2469000,13%,Completed,6423000,3.6,TRUE,,
B04128,6/25/2025,8/18/2025,C0455,Corporate,Family,Website,Cash,TP.HCM,2,3449000,9%,Completed,6310000,4,TRUE,,
B04129,6/25/2025,9/2/2025,C0032,Corporate,Adventure,Agent,Bank Transfer,Huế,1,4333000,7%,Cancelled,0,,TRUE,,
B04130,6/25/2025,7/28/2025,C0207,Young Professional,Family,Website,Cash,TP.HCM,3,3390000,15%,Completed,8691000,4.9,TRUE,,
B04131,6/25/2025,9/14/2025,C0080,,City Break,Agent,Card,Hội An,2,1491000,10%,Cancelled,0,,TRUE,,
B04132,6/26/2025,8/9/2025,C1436,Corporate,Family,Agent,Card,Hội An,4,2842000,11%,Completed,10120000,4,FALSE,,
B04133,6/26/2025,8/15/2025,C0437,Student,Beach,Call Center,Card,Phú Quốc,3,4446000,14%,Cancelled,0,,TRUE,,
B04134,6/26/2025,8/15/2025,C1437,Young Professional,Adventure,Mobile App,Card,Hội An,1,5132000,10%,Completed,4615000,4.3,FALSE,,
B04135,6/26/2025,8/9/2025,C0675,Family,Beach,Website,Card,Huế,3,3639000,9%,Completed,9973000,3.6,TRUE,,
B04136,6/27/2025,7/16/2025,C1171,Family,Foodie,,Card,Hạ Long,1,2445000,7%,Completed,2277000,4.7,TRUE,,
B04137,6/27/2025,7/23/2025,C1438,Family,Adventure,Website,Card,Hội An,3,4994000,12%,Completed,13139000,3.8,FALSE,,
B04138,6/27/2025,8/28/2025,C0553,Family,Cultural,Website,Card,Huế,2,2346000,12%,Completed,4124000,3.8,TRUE,,
B04139,6/28/2025,8/23/2025,C0077,Student,Adventure,Agent,Cash,Nha Trang,1,4954000,8%,Completed,4545000,3.3,TRUE,,
B04140,6/28/2025,8/9/2025,C0903,Young Professional,Foodie,Website,Bank Transfer,Đà Nẵng,2,2621000,8%,Completed,4833000,4.2,TRUE,,
B04141,6/28/2025,8/22/2025,C0678,Family,Beach,Mobile App,Card,Hội An,1,4364000,9%,Completed,3988000,3.7,TRUE,,
B04142,6/28/2025,8/19/2025,C1439,Young Professional,Adventure,Website,,Phú Quốc,3,5343000,13%,Completed,13948000,3.6,FALSE,,
B04143,6/29/2025,8/12/2025,C1440,Corporate,Beach,Mobile App,Card,Sa Pa,1,3940000,18%,Completed,3248000,4.1,FALSE,,
B04144,6/29/2025,7/24/2025,C1399,Family,Cultural,Agent,Card,,2,3455000,17%,Completed,5715000,4.9,TRUE,,
B04145,6/29/2025,9/22/2025,C0325,,Cultural,Mobile App,Bank Transfer,TP.HCM,1,2277000,12%,Completed,1997000,4.6,TRUE,,
B04146,6/29/2025,8/4/2025,C1201,Student,Family,Website,Card,Sa Pa,4,3506000,8%,Completed,12847000,4.2,TRUE,,
B04147,6/29/2025,7/10/2025,C1425,Young Professional,Family,Mobile App,Bank Transfer,Huế,3,3315000,6%,Completed,9327000,4.5,TRUE,,
B04148,6/29/2025,8/20/2025,C0606,Family,Cultural,Website,Card,TP.HCM,3,2578000,13%,Cancelled,0,,TRUE,,
B04149,6/30/2025,8/1/2025,C0823,Family,Cultural,Mobile App,Cash,Phú Quốc,1,2894000,12%,Completed,2559000,4.3,TRUE,,
B04150,7/1/2025,8/18/2025,C0771,Family,City Break,Website,Card,Phú Quốc,1,2427000,11%,Completed,2151000,3.6,TRUE,,
B04151,7/1/2025,8/16/2025,C0603,Student,Adventure,Mobile App,E-wallet,Đà Lạt,3,5004000,13%,Completed,13039000,4.7,TRUE,,
B04152,7/1/2025,8/6/2025,C0586,Family,City Break,Mobile App,,Phú Quốc,1,2332000,10%,Completed,2110000,3.7,TRUE,,
B04153,7/1/2025,8/17/2025,C1441,Student,Adventure,Agent,Card,Đà Nẵng,3,6100000,15%,Completed,15609000,3.9,FALSE,,
B04154,7/1/2025,8/18/2025,C0124,,Adventure,Agent,Card,TP.HCM,1,5443000,17%,Completed,4493000,3.8,TRUE,,
B04155,7/2/2025,8/15/2025,C0985,Student,Beach,Agent,Card,Nha Trang,2,4842000,13%,Completed,8423000,5,TRUE,,
B04156,7/3/2025,9/20/2025,C1442,Young Professional,Cultural,Website,E-wallet,Đà Lạt,2,2318000,8%,Completed,4267000,4.4,FALSE,,
B04157,7/3/2025,7/25/2025,C1293,Student,Adventure,Agent,Cash,Hội An,3,4715000,12%,Completed,12453000,4.7,TRUE,,
B04158,7/3/2025,7/31/2025,C1443,Young Professional,Cultural,Call Center,Card,,1,2661000,11%,Completed,2366000,3.8,FALSE,,
B04159,7/4/2025,8/11/2025,C0459,Family,Beach,Agent,Cash,TP.HCM,1,3908000,8%,Completed,3592000,3.9,TRUE,,
B04160,7/4/2025,9/2/2025,C1080,Young Professional,Cultural,Mobile App,Card,Phú Quốc,1,2502000,9%,Completed,2279000,4.2,TRUE,,
B04161,7/4/2025,8/24/2025,C1287,Student,Family,Website,Card,Đà Nẵng,3,3488000,2%,Completed,10241000,4.2,TRUE,,
B04162,7/4/2025,8/27/2025,C1197,Corporate,City Break,Call Center,Bank Transfer,Đà Nẵng,2,2673000,9%,Cancelled,0,,TRUE,,
B04163,7/4/2025,8/13/2025,C1337,Family,Adventure,Mobile App,Card,,1,5852000,9%,Completed,5353000,5,TRUE,,
B04164,7/5/2025,8/5/2025,C1433,Young Professional,Beach,Mobile App,,Hội An,4,4211000,4%,Completed,16209000,4,TRUE,,
B04165,7/5/2025,8/27/2025,C1444,Young Professional,Adventure,Website,Card,TP.HCM,4,5214000,3%,Completed,20144000,5,FALSE,,
B04166,7/5/2025,9/3/2025,C1337,Student,Beach,Mobile App,Bank Transfer,Đà Nẵng,1,4464000,8%,Completed,4121000,5,TRUE,,
B04167,7/5/2025,9/17/2025,C0002,Family,Family,Mobile App,Bank Transfer,Đà Lạt,1,2633000,12%,Completed,2315000,3.7,TRUE,,
B04168,7/5/2025,8/18/2025,C1445,Young Professional,Beach,Website,Card,Nha Trang,5,4730000,13%,Completed,20493000,5,FALSE,,
B04169,7/5/2025,10/10/2025,C0307,Student,Beach,Call Center,Cash,Phú Quốc,2,3814000,9%,Completed,6904000,4.1,TRUE,,
B04170,7/5/2025,8/19/2025,C1446,Student,City Break,Mobile App,Card,TP.HCM,3,2856000,11%,Completed,7643000,4.7,FALSE,,
B04171,7/6/2025,8/11/2025,C1447,,City Break,Agent,Card,Nha Trang,2,2511000,12%,Completed,4405000,5,FALSE,,
B04172,7/6/2025,8/12/2025,C1448,Young Professional,Family,Website,Card,Hội An,1,2857000,20%,Completed,2279000,4.1,FALSE,,
B04173,7/6/2025,8/11/2025,C0607,Corporate,Cultural,Agent,Cash,Hà Nội,1,2824000,13%,Completed,2451000,3.9,TRUE,,
B04174,7/6/2025,9/8/2025,C0526,Young Professional,City Break,Mobile App,E-wallet,Đà Lạt,2,2149000,6%,Completed,4034000,4.2,TRUE,,
B04175,7/6/2025,9/7/2025,C1014,,Adventure,Agent,Card,Hội An,3,4383000,8%,Completed,12153000,4.5,TRUE,,
B04176,7/6/2025,7/7/2025,C1020,Young Professional,Foodie,Call Center,Card,Nha Trang,1,2588000,14%,Completed,2236000,4.7,TRUE,,
B04177,7/6/2025,8/7/2025,C1092,Young Professional,Adventure,Website,Cash,Sa Pa,2,5329000,5%,Completed,10154000,4.4,TRUE,,
B04178,7/7/2025,8/6/2025,C1439,Student,Foodie,Agent,Bank Transfer,Phú Quốc,1,2891000,13%,Completed,2524000,4.4,TRUE,,
B04179,7/7/2025,8/12/2025,C0994,Family,Family,Mobile App,E-wallet,,2,3382000,12%,Cancelled,0,,TRUE,,
B04180,7/8/2025,8/23/2025,C1449,Family,Adventure,Website,Card,Hà Nội,1,4872000,11%,Completed,4317000,3.8,FALSE,,
B04181,7/9/2025,8/18/2025,C1450,Corporate,Adventure,Website,Card,Phú Quốc,4,5248000,11%,Completed,18589000,4.6,FALSE,,
B04182,7/9/2025,7/31/2025,C1451,Young Professional,Adventure,Website,Card,Hạ Long,3,6225000,7%,Completed,17420000,4,FALSE,,
B04183,7/9/2025,8/17/2025,C0075,Corporate,City Break,Mobile App,E-wallet,Phú Quốc,1,2489000,12%,Completed,2195000,4.5,TRUE,,
B04184,7/9/2025,8/28/2025,C1402,Student,Cultural,Agent,Card,Nha Trang,4,3264000,10%,Completed,11739000,3.7,TRUE,,
B04185,7/9/2025,10/28/2025,C1452,Student,Cultural,Website,Bank Transfer,,2,2610000,9%,Completed,4732000,3.9,FALSE,,
B04186,7/10/2025,9/4/2025,C0785,Family,Family,Website,E-wallet,Đà Nẵng,3,3172000,11%,Completed,8516000,3.7,TRUE,,
B04187,7/11/2025,10/6/2025,C0879,Student,Adventure,Website,Cash,TP.HCM,3,5055000,8%,Cancelled,0,,TRUE,,
B04188,7/11/2025,8/14/2025,C1092,,City Break,Mobile App,Cash,Hạ Long,2,2860000,12%,Completed,5017000,4,TRUE,,
B04189,7/11/2025,8/3/2025,C1349,Young Professional,Beach,Website,Card,Đà Lạt,2,3264000,14%,Cancelled,0,,TRUE,,
B04190,7/12/2025,10/23/2025,C1453,,Adventure,Agent,Bank Transfer,Đà Nẵng,1,5365000,10%,Completed,4815000,4,FALSE,,
B04191,7/12/2025,9/21/2025,C0986,Young Professional,City Break,Website,Card,Hà Nội,1,2657000,6%,Completed,2503000,3.3,TRUE,,
B04192,7/12/2025,9/1/2025,C0697,Family,Beach,Mobile App,Bank Transfer,Hà Nội,1,3925000,7%,Completed,3650000,4.3,TRUE,,
B04193,7/13/2025,9/12/2025,C1454,Corporate,Adventure,Mobile App,Bank Transfer,TP.HCM,2,5172000,12%,Cancelled,0,,FALSE,,
B04194,7/13/2025,8/29/2025,C1248,Young Professional,Adventure,Mobile App,,Huế,4,5135000,7%,Completed,19087000,4.5,TRUE,,
B04195,7/14/2025,8/24/2025,C0787,Corporate,Family,Agent,E-wallet,Đà Nẵng,5,3580000,13%,Completed,15530000,3.9,TRUE,,
B04196,7/15/2025,9/6/2025,C1455,Corporate,Foodie,Website,Bank Transfer,Nha Trang,1,2692000,12%,Completed,2370000,4.6,FALSE,,
B04197,7/15/2025,9/27/2025,C0424,Young Professional,Beach,Website,Card,Hạ Long,2,4114000,7%,Completed,7654000,4,TRUE,,
B04198,7/15/2025,9/20/2025,C0945,Young Professional,Foodie,Mobile App,E-wallet,TP.HCM,3,2417000,8%,Completed,6653000,3.9,TRUE,,
B04199,7/15/2025,8/2/2025,C1456,Family,Cultural,Mobile App,Card,Phú Quốc,1,2777000,15%,Completed,2364000,4.3,FALSE,,
B04200,7/16/2025,8/11/2025,C1026,Student,Adventure,Website,Card,Hạ Long,3,6769000,13%,Completed,17693000,4,TRUE,,
B04201,7/16/2025,8/29/2025,C1457,Student,Cultural,Agent,E-wallet,Sa Pa,1,2550000,7%,Completed,2379000,4.3,FALSE,,
B04202,7/17/2025,8/21/2025,C1458,Family,Cultural,Website,Cash,Hội An,2,2905000,2%,Completed,5666000,3.8,FALSE,,
B04203,7/17/2025,8/16/2025,C0399,Young Professional,Cultural,Website,Bank Transfer,Phú Quốc,1,2854000,10%,Completed,2567000,4,TRUE,,
B04204,7/18/2025,8/5/2025,C1426,Student,Adventure,Agent,Card,Đà Nẵng,1,5797000,8%,Completed,5347000,4.3,TRUE,,
B04205,7/19/2025,9/5/2025,C1459,Family,Cultural,Mobile App,Card,Phú Quốc,1,2590000,5%,Cancelled,0,,FALSE,,
B04206,7/19/2025,10/8/2025,C0868,Student,Cultural,Website,Card,Nha Trang,1,3202000,6%,Completed,3014000,5,TRUE,,
B04207,7/19/2025,9/1/2025,C1460,Young Professional,Family,Mobile App,Card,Đà Lạt,3,3071000,14%,Completed,7954000,4.2,FALSE,,
B04208,7/20/2025,8/11/2025,C1461,,City Break,,Card,,2,2669000,7%,Completed,4961000,4.3,FALSE,,
B04209,7/20/2025,9/7/2025,C0449,Young Professional,Beach,Website,Card,Đà Nẵng,4,4388000,14%,Cancelled,0,,TRUE,,
B04210,7/20/2025,9/14/2025,C0534,,Cultural,Agent,Bank Transfer,Phú Quốc,2,2651000,15%,Completed,4527000,4.8,TRUE,,
B04211,7/21/2025,9/9/2025,C1462,Corporate,Cultural,Website,Card,Hội An,2,2811000,6%,Completed,5281000,4.7,FALSE,,
B04212,7/21/2025,9/29/2025,C1463,Young Professional,Adventure,Website,Bank Transfer,,2,3513000,13%,Completed,6102000,4.4,FALSE,,
B04213,7/21/2025,8/28/2025,C1464,Young Professional,Foodie,Agent,Cash,Phú Quốc,2,3029000,5%,Completed,5760000,4.2,FALSE,,
B04214,7/22/2025,9/17/2025,C0324,Family,Cultural,Mobile App,Bank Transfer,Phú Quốc,3,2566000,10%,Cancelled,0,,TRUE,,
B04215,7/22/2025,9/23/2025,C1254,Corporate,Family,Website,Cash,Sa Pa,2,2994000,15%,Completed,5078000,4,TRUE,,
B04216,7/23/2025,9/15/2025,C1159,,Adventure,Website,Bank Transfer,Hạ Long,1,5930000,15%,Completed,5039000,5,TRUE,,
B04217,7/23/2025,9/15/2025,C0583,Corporate,Cultural,Mobile App,Card,Phú Quốc,1,2704000,7%,Completed,2516000,3.7,TRUE,,
B04218,7/23/2025,10/9/2025,C1465,Student,Cultural,Website,Bank Transfer,Huế,2,2439000,10%,Completed,4367000,4.3,FALSE,,
B04219,7/24/2025,10/3/2025,C1466,Student,Beach,Agent,Cash,Hà Nội,1,4363000,6%,Completed,4117000,4,FALSE,,
B04220,7/24/2025,9/21/2025,C1467,Student,Family,Website,Card,Nha Trang,1,3501000,10%,Completed,3142000,4.3,FALSE,,
B04221,7/24/2025,7/25/2025,C0217,Young Professional,Cultural,Mobile App,Card,,1,2421000,10%,Completed,2189000,4.4,TRUE,,
B04222,7/24/2025,7/28/2025,C0372,Corporate,Adventure,Website,Card,TP.HCM,3,5668000,8%,Completed,15665000,4.4,TRUE,,
B04223,7/24/2025,9/1/2025,C0154,Family,Family,Mobile App,E-wallet,TP.HCM,2,3202000,5%,Completed,6096000,4.6,TRUE,,
B04224,7/24/2025,8/14/2025,C0477,Young Professional,Family,Agent,E-wallet,Đà Nẵng,3,3548000,8%,Completed,9743000,3.8,TRUE,,
B04225,7/24/2025,9/29/2025,C1468,,Adventure,Agent,Card,Hà Nội,1,4414000,10%,Completed,3969000,3.9,FALSE,,
B04226,7/25/2025,9/23/2025,C0005,Young Professional,Family,Agent,Bank Transfer,Nha Trang,2,3633000,11%,Completed,6492000,4.1,TRUE,,
B04227,7/25/2025,9/5/2025,C1469,Family,Foodie,Mobile App,Card,Nha Trang,1,2626000,5%,Completed,2489000,4.5,FALSE,,
B04228,7/26/2025,8/10/2025,C1057,Family,Cultural,Mobile App,Card,Đà Lạt,2,2941000,7%,Completed,5480000,4.9,TRUE,,
B04229,7/26/2025,8/28/2025,C0703,Young Professional,Adventure,Mobile App,Bank Transfer,Đà Nẵng,4,5804000,17%,Completed,19224000,4.8,TRUE,,
